ObjectID,ClassificationID,AltNum,Description
54971,34,EMC_SR_1/10041,Cairo Special Register number
54971,34,HH_1223,Hetepheres findspot number
54972,34,EMC_JE_67716,Journal d'Entree number
54972,34,EMC_SR_1/10042,Cairo Special Register number
54972,34,HH_1231,Hetepheres findspot number
54974,34,EMC_JE_67693,Journal d'Entree number
54974,34,EMC_SR_1/10060,Cairo Special Register number
54974,34,HH_1191(35),Hetepheres findspot number
54977,57,EMC_JE_53265,Journal d'Entree number
54977,57,EMC_JE_53266,Journal d'Entree number
54977,57,EMC_JE_53267,Journal d'Entree number
54977,57,EMC_JE_53268,Journal d'Entree number
54977,57,EMC_JE_53269,Journal d'Entree number
54977,57,EMC_JE_53270,Journal d'Entree number
54977,57,EMC_SR_1/10091,Cairo Special Register number
54977,57,EMC_SR_1/10092,Cairo Special Register number
54977,57,EMC_SR_1/10093,Cairo Special Register number
54977,57,EMC_SR_1/10094,Cairo Special Register number
54977,57,EMC_SR_1/10095,Cairo Special Register number
54977,57,EMC_SR_1/10085,Cairo Special Register number
54977,57,EMC_SR_1/10086,Cairo Special Register number
54977,57,EMC_SR_1/10087,Cairo Special Register number
54977,57,EMC_SR_1/10088,Cairo Special Register number
54977,57,EMC_SR_1/10089,Cairo Special Register number
54977,57,EMC_SR_1/10090,Cairo Special Register number
54977,57,EMC_SR_1/10080,Cairo Special Register number
54977,57,EMC_SR_1/10081,Cairo Special Register number
54977,57,EMC_SR_1/10082,Cairo Special Register number
54977,57,EMC_SR_1/10083,Cairo Special Register number
54977,57,EMC_SR_1/10084,Cairo Special Register number
54977,57,EMC_SR_1/10085,Cairo Special Register number
54977,57,EMC_JE_53277,Journal d'Entree number
54977,57,EMC_JE_53278,Journal d'Entree number
54977,57,EMC_JE_53279,Journal d'Entree number
54977,57,EMC_JE_53280,Journal d'Entree number
54977,57,EMC_JE_53281,Journal d'Entree number
54977,57,EMC_SR_1/10079,Cairo Special Register number
54977,57,EMC_JE_53271,Journal d'Entree number
54977,57,EMC_JE_53272,Journal d'Entree number
54977,57,EMC_JE_53273,Journal d'Entree number
54977,57,EMC_JE_53274,Journal d'Entree number
54977,57,EMC_JE_53275,Journal d'Entree number
54977,57,EMC_JE_53276,Journal d'Entree number
54978,57,EMC_JE_53262,Journal d'Entree number
54978,57,EMC_SR_1/10096,Cairo Special Register number
54983,34,EMC_JE_67660,Journal d'Entree number
54983,34,EMC_SR_1/10052,Cairo Special Register number
54983,34,HH_1414(18),Hetepheres findspot number
54984,34,EMC_JE_67661,Journal d'Entree number
54984,34,EMC_SR_1/10053,Cairo Special Register number
54984,34,HH_1285(4),Hetepheres findspot number
54985,34,EMC_JE_67673,Journal d'Entree number
54985,34,EMC_SR_1/10054,Cairo Special Register number
54985,34,HH_1172(175),Hetepheres findspot number
54990,57,EMC_JE_72030,Journal d'Entree number
54990,57,EMC_SR_1/10097,Cairo Special Register number
54992,34,EMC_JE_67633,Journal d'Entree number
54992,34,EMC_SR_1/10099,Cairo Special Register number
54992,34,HH_1074(20),Hetepheres findspot number
54993,34,EMC_JE_67631,Journal d'Entree number
54993,34,EMC_SR_1/10100,Cairo Special Register number
54993,34,HH_1084(6),Hetepheres findspot number
54994,34,EMC_JE_67630,Journal d'Entree number
54994,34,EMC_SR_1/10101,Cairo Special Register number
54994,34,HH_pit_1,Hetepheres findspot number
54995,34,EMC_JE_67624,Journal d'Entree number
54995,34,EMC_SR_1/10102,Cairo Special Register number
54995,34,HH_1465(60),Hetepheres findspot number
54996,34,EMC_JE_52451,Journal d'Entree number
54996,34,EMC_SR_1/10103,Cairo Special Register number
54996,34,HH_746,Hetepheres findspot number
54997,38,EMC_JE_52449,Journal d'Entree number
54997,38,EMC_SR_1/10105,Cairo Special Register number
54997,38,HH_1062,Hetepheres findspot number
54998,38,EMC_JE_52442,Journal d'Entree number
54998,38,EMC_SR_1/10112,Cairo Special Register number
54998,38,HH_1080,Hetepheres findspot number
54999,38,EMC_JE_52441,Journal d'Entree number
54999,38,EMC_SR_1/10113,Cairo Special Register number
54999,38,HH_1079,Hetepheres findspot number
55000,38,EMC_JE_52440,Journal d'Entree number
55000,38,EMC_SR_1/10114,Cairo Special Register number
55000,38,HH_1204(19),Hetepheres findspot number
55001,38,EMC_JE_52436,Journal d'Entree number
55001,38,EMC_SR_1/10118,Cairo Special Register number
55001,38,HH_1103,Hetepheres findspot number
55002,38,EMC_JE_52435,Journal d'Entree number
55002,38,EMC_SR_1/10119,Cairo Special Register number
55002,38,HH_1021(90),Hetepheres findspot number
55003,38,EMC_JE_52434,Journal d'Entree number
55003,38,EMC_SR_1/10120,Cairo Special Register number
55003,38,HH_962,Hetepheres findspot number
55004,38,EMC_JE_52430,Journal d'Entree number
55004,38,EMC_SR_1/10124,Cairo Special Register number
55004,38,HH_1401,Hetepheres findspot number
55005,38,EMC_JE_52429,Journal d'Entree number
55005,38,EMC_SR_1/10125,Cairo Special Register number
55005,38,HH_1088,Hetepheres findspot number
55006,38,EMC_JE_52428,Journal d'Entree number
55006,38,EMC_SR_1/10126,Cairo Special Register number
55006,38,HH_1087,Hetepheres findspot number
55007,105,EMC_JE_52427,Journal d'Entree number
55007,105,EMC_SR_1/10127,Cairo Special Register number
55007,105,HH_1116(28),Hetepheres findspot number
55008,33,EMC_JE_52421,Journal d'Entree number
55008,33,EMC_SR_1/10133,Cairo Special Register number
55008,33,HH_1117,Hetepheres findspot number
55010,18,EMC_JE_72232,Journal d'Entree number
55010,18,EMC_SR_2/15329,Cairo Special Register number
55010,18,SH_exc_1256,Selim Hassan excavation number
55011,18,EMC_JE_72231,Journal d'Entree number
55011,18,EMC_SR_2/15346,Cairo Special Register number
55011,18,SH_exc_1255,Selim Hassan excavation number
55012,18,EMC_JE_72228,Journal d'Entree number
55012,18,EMC_SR_2/15344,Cairo Special Register number
55012,18,SH_exc_1252,Selim Hassan excavation number
55013,18,EMC_JE_72230,Journal d'Entree number
55013,18,EMC_SR_2/15348,Cairo Special Register number
55013,18,SH_exc_1254,Selim Hassan excavation number
55014,18,EMC_JE_72237,Journal d'Entree number
55014,18,EMC_SR_2/15243,Cairo Special Register number
55014,18,SH_exc_253,Selim Hassan excavation number
55015,95,EMC_JE_72354,Journal d'Entree number
55015,95,EMC_SR_7/3826,Cairo Special Register number
55015,95,SH_exc_124,Selim Hassan excavation number
55016,18,EMC_JE_37832,Journal d'Entree number
55016,18,EMC_SR_2/15025,Cairo Special Register number
55019,132,EMC_JE_47926,Journal d'Entree number
55019,132,EMC_SR_2/853,Cairo Special Register number
55021,34,EMC_JE_72369,Journal d'Entree number
55021,34,EMC_SR_2/867,Cairo Special Register number
55021,34,SH_exc_776,Selim Hassan excavation number
55022,34,EMC_JE_44429,Journal d'Entree number
55022,34,EMC_SR_2/835,Cairo Special Register number
55022,34,HUMFA_12-12-148,Harvard University-Boston Museum of Fine Arts excavation number
55023,18,EMC_CG_48,Catalogue General number
55023,18,EMC_SR_2/15516,Cairo Special Register number
55024,100,EMC_JE_72322,Journal d'Entree number
55024,100,EMC_SR_2/960,Cairo Special Register number
55024,100,SH_exc_2015,Selim Hassan excavation number
55025,87,EMC_JE_37730,Journal d'Entree number
55025,87,EMC_CG_57008,Catalogue General number
55025,87,EMC_SR_2/15476,Cairo Special Register number
55027,34,EMC_JE_47824,Journal d'Entree number
55027,34,EMC_SR_2/401,Cairo Special Register number
55028,34,EMC_JE_47825,Journal d'Entree number
55028,34,EMC_SR_2/402,Cairo Special Register number
55029,34,EMC_JE_47826,Journal d'Entree number
55029,34,EMC_SR_2/403,Cairo Special Register number
55030,34,EMC_JE_47827,Journal d'Entree number
55030,34,EMC_SR_2/404,Cairo Special Register number
55031,34,EMC_JE_47828,Journal d'Entree number
55031,34,EMC_SR_2/405,Cairo Special Register number
55032,34,EMC_JE_47829,Journal d'Entree number
55032,34,EMC_SR_2/406,Cairo Special Register number
55033,34,EMC_JE_47830,Journal d'Entree number
55033,34,EMC_SR_2/407,Cairo Special Register number
55034,34,EMC_JE_47831,Journal d'Entree number
55034,34,EMC_SR_2/408,Cairo Special Register number
55035,34,EMC_JE_47832,Journal d'Entree number
55035,34,EMC_SR_2/409,Cairo Special Register number
55037,34,EMC_JE_53166,Journal d'Entree number
55037,34,EMC_SR_2/1218,Cairo Special Register number
55042,34,EMC_JE_60552,Journal d'Entree number
55042,34,EMC_SR_2/1222,Cairo Special Register number
55042,34,HUMFA_33-2-192,Harvard University-Boston Museum of Fine Arts excavation number
55046,34,EMC_JE_46577,Journal d'Entree number
55046,34,EMC_SR_2/1205,Cairo Special Register number
55046,34,HUMFA_14-11-205,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,EMC_JE_46575,Journal d'Entree number
55047,34,HUMFA_15-11-46,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,HUMFA_15-11-48,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,HUMFA_15-11-49,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,HUMFA_15-11-51,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,HUMFA_15-11-52,Harvard University-Boston Museum of Fine Arts excavation number
55047,34,EMC_SR_2/1203,Cairo Special Register number
55047,34,HUMFA_15-11-50,Harvard University-Boston Museum of Fine Arts excavation number
55048,85,EMC_JE_44630,Journal d'Entree number
55048,85,EMC_SR_2/881,Cairo Special Register number
55049,85,EMC_JE_44631,Journal d'Entree number
55049,85,EMC_SR_2/882,Cairo Special Register number
55050,87,EMC_TR_21.12.19.4,Cairo Temporary Register number
55050,87,EMC_CG_57038,Catalogue General number
55050,87,EMC_SR_2/15392,Cairo Special Register number
55050,87,CSF_exc_G24,Clarence Stanley Fisher excavation number
55050,87,6,Minor Cemetery at Giza publication number
55051,58,EMC_JE_25772,Journal d'Entree number
55051,58,EMC_TR_14.3.25.10,Cairo Temporary Register number
55051,58,EMC_SR_4/14218,Cairo Special Register number
55052,34,EMC_JE_67586,Journal d'Entree number
55052,34,EMC_SR_2/1153,Cairo Special Register number
55052,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55053,34,EMC_JE_67587,Journal d'Entree number
55053,34,EMC_SR_2/1164,Cairo Special Register number
55053,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55054,34,EMC_JE_67588,Journal d'Entree number
55054,34,EMC_SR_2/1165,Cairo Special Register number
55054,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55055,34,EMC_JE_67589,Journal d'Entree number
55055,34,EMC_SR_2/1166,Cairo Special Register number
55055,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55056,34,EMC_JE_67590,Journal d'Entree number
55056,34,EMC_SR_2/1167,Cairo Special Register number
55056,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55057,34,EMC_JE_67591,Journal d'Entree number
55057,34,EMC_SR_2/1168,Cairo Special Register number
55057,34,HUMFA_36-12-24,Harvard University-Boston Museum of Fine Arts excavation number
55059,34,EMC_JE_53153,Journal d'Entree number
55059,34,EMC_SR_2/1076,Cairo Special Register number
55059,34,HJ_exc_335/28,Hermann Junker excavation number
55060,34,EMC_JE_53160,Journal d'Entree number
55060,34,EMC_SR_2/1077,Cairo Special Register number
55060,34,HJ_exc_365/28,Hermann Junker excavation number
55065,89,EMC_JE_67600,Journal d'Entree number
55065,89,EMC_SR_2/1173,Cairo Special Register number
55065,89,HUMFA_34-12-5d,Harvard University-Boston Museum of Fine Arts excavation number
55067,100,EMC_JE_27444,Journal d'Entree number
55067,100,EMC_CG_1810,Catalogue General number
55067,100,EMC_SR_2/965,Cairo Special Register number
55068,34,EMC_JE_27444,Journal d'Entree number
55068,34,EMC_CG_1829,Catalogue General number
55068,34,EMC_SR_2/984,Cairo Special Register number
55069,34,EMC_JE_27444,Journal d'Entree number
55069,34,EMC_CG_1830,Catalogue General number
55069,34,EMC_SR_2/985,Cairo Special Register number
55071,100,EMC_JE_27444,Journal d'Entree number
55071,100,EMC_CG_1815,Catalogue General number
55071,100,EMC_SR_2/970,Cairo Special Register number
55072,100,EMC_JE_27444,Journal d'Entree number
55072,100,EMC_CG_1816,Catalogue General number
55072,100,EMC_SR_2/971,Cairo Special Register number
55073,100,EMC_JE_27444,Journal d'Entree number
55073,100,EMC_CG_1817,Catalogue General number
55073,100,EMC_SR_2/972,Cairo Special Register number
55074,100,EMC_JE_27444,Journal d'Entree number
55074,100,EMC_CG_1818,Catalogue General number
55074,100,EMC_SR_2/973,Cairo Special Register number
55075,34,EMC_JE_27444,Journal d'Entree number
55075,34,EMC_CG_1819,Catalogue General number
55075,34,EMC_SR_2/974,Cairo Special Register number
55076,34,EMC_JE_27444,Journal d'Entree number
55076,34,EMC_CG_1820,Catalogue General number
55076,34,EMC_SR_2/975,Cairo Special Register number
55077,34,EMC_JE_27444,Journal d'Entree number
55077,34,EMC_CG_1821,Catalogue General number
55077,34,EMC_SR_2/976,Cairo Special Register number
55078,34,EMC_JE_27444,Journal d'Entree number
55078,34,EMC_CG_1822,Catalogue General number
55078,34,EMC_SR_2/977,Cairo Special Register number
55079,34,EMC_JE_27444,Journal d'Entree number
55079,34,EMC_CG_1823,Catalogue General number
55079,34,EMC_SR_2/978,Cairo Special Register number
55080,34,EMC_JE_27444,Journal d'Entree number
55080,34,EMC_CG_1824,Catalogue General number
55080,34,EMC_SR_2/979,Cairo Special Register number
55081,34,EMC_JE_27444,Journal d'Entree number
55081,34,EMC_CG_1825,Catalogue General number
55081,34,EMC_SR_2/980,Cairo Special Register number
55082,34,EMC_JE_27444,Journal d'Entree number
55082,34,EMC_CG_1826,Catalogue General number
55082,34,EMC_SR_2/981,Cairo Special Register number
55083,34,EMC_JE_27444,Journal d'Entree number
55083,34,EMC_CG_1827,Catalogue General number
55083,34,EMC_SR_2/982,Cairo Special Register number
55084,34,EMC_JE_27444,Journal d'Entree number
55084,34,EMC_CG_1828,Catalogue General number
55084,34,EMC_SR_2/983,Cairo Special Register number
55085,34,EMC_JE_27444,Journal d'Entree number
55085,34,EMC_CG_1846,Catalogue General number
55085,34,EMC_SR_2/1001,Cairo Special Register number
55086,34,EMC_JE_27444,Journal d'Entree number
55086,34,EMC_CG_1847,Catalogue General number
55086,34,EMC_SR_2/1002,Cairo Special Register number
55087,34,EMC_JE_27444,Journal d'Entree number
55087,34,EMC_CG_1848,Catalogue General number
55087,34,EMC_SR_2/1003,Cairo Special Register number
55088,100,EMC_JE_27444,Journal d'Entree number
55088,100,EMC_CG_1853,Catalogue General number
55088,100,EMC_SR_2/1008,Cairo Special Register number
55089,34,EMC_JE_27444,Journal d'Entree number
55089,34,EMC_CG_1833,Catalogue General number
55089,34,EMC_SR_2/988,Cairo Special Register number
55090,34,EMC_JE_27444,Journal d'Entree number
55090,34,EMC_CG_1834,Catalogue General number
55090,34,EMC_SR_2/989,Cairo Special Register number
55091,34,EMC_JE_27444,Journal d'Entree number
55091,34,EMC_CG_1835,Catalogue General number
55091,34,EMC_SR_2/990,Cairo Special Register number
55092,34,EMC_JE_27444,Journal d'Entree number
55092,34,EMC_CG_1836,Catalogue General number
55092,34,EMC_SR_2/991,Cairo Special Register number
55093,34,EMC_JE_27444,Journal d'Entree number
55093,34,EMC_CG_1837,Catalogue General number
55093,34,EMC_SR_2/992,Cairo Special Register number
55094,34,EMC_JE_27444,Journal d'Entree number
55094,34,EMC_CG_1838,Catalogue General number
55094,34,EMC_SR_2/993,Cairo Special Register number
55095,34,EMC_JE_27444,Journal d'Entree number
55095,34,EMC_CG_1839,Catalogue General number
55095,34,EMC_SR_2/994,Cairo Special Register number
55096,34,EMC_JE_27444,Journal d'Entree number
55096,34,EMC_CG_1840,Catalogue General number
55096,34,EMC_SR_2/995,Cairo Special Register number
55097,34,EMC_JE_27444,Journal d'Entree number
55097,34,EMC_CG_1841,Catalogue General number
55097,34,EMC_SR_2/996,Cairo Special Register number
55098,34,EMC_JE_27444,Journal d'Entree number
55098,34,EMC_CG_1842,Catalogue General number
55098,34,EMC_SR_2/997,Cairo Special Register number
55099,34,EMC_JE_27444,Journal d'Entree number
55099,34,EMC_CG_1843,Catalogue General number
55099,34,EMC_SR_2/998,Cairo Special Register number
55100,34,EMC_JE_27444,Journal d'Entree number
55100,34,EMC_CG_1844,Catalogue General number
55100,34,EMC_SR_2/999,Cairo Special Register number
55101,34,EMC_JE_27444,Journal d'Entree number
55101,34,EMC_CG_1845,Catalogue General number
55101,34,EMC_SR_2/1000,Cairo Special Register number
55102,18,EMC_CG_10,Catalogue General number
55102,18,EMC_SR_2/15796,Cairo Special Register number
55102,18,EMC_JE_15211_bis,Journal d'Entree number
55103,18,EMC_CG_12,Catalogue General number
55103,18,EMC_SR_2/15797,Cairo Special Register number
55104,18,EMC_CG_15,Catalogue General number
55104,18,EMC_SR_2/15781,Cairo Special Register number
55105,18,HUMFA_10-1-5,Harvard University-Boston Museum of Fine Arts excavation number
55105,18,36,Mycerinus publication number
55105,18,EMC_JE_41975,Journal d'Entree number
55105,18,EMC_SR_2/15890,Cairo Special Register number
