SiteID,ReferenceID,Title,BoilerText,DisplayDate,ThumbPathName,ThumbFileName,MainPathName,MainFileName
20,534,"Sokar 4 (1. Halbjahr 2002), pp. 4-9, ""Bemerkungen zur Entstehung, Lage und Datierung der Nekropolenfelder von Giza unter Cheops""","Jánosi, Peter. ""Bemerkungen zur Entstehung, Lage und Datierung der Nekropolenfelder von Giza unter Cheops."" <EM>Sokar </EM>4 (1. Halbjahr 2002), pp. 4-9.",2002,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,janosi_sokar_4_2002.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library,janosi_sokar_4_2002.pdf
21,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
22,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
23,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
23,214,Gîza 1: Die Mastabas der IV. Dynastie auf dem Westfriedhof,"Junker, Hermann. <I>Gîza 1. Die Mastabas der IV. Dynastie auf dem Westfriedhof</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 69, Abhandlung 1. Vienna &amp; Leipzig: Hölder-Pichler-Tempsky, 1929.",1929,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_1.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_1.pdf
24,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
24,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
25,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
26,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
26,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
27,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
27,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
28,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
28,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
28,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
28,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs02.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
28,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs03.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
29,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
29,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
29,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
29,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs02.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
29,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs03.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
30,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
30,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
30,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
30,282,Der Serdab in den Privatgräbern des Alten Reiches 2. Abbildungen,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 2. Abbildungen. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs02.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs02.pdf
30,283,Der Serdab in den Privatgräbern des Alten Reiches 3. Katalog,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 3. Katalog. Ph.D. Dissertation, Universität Heidelberg, 2000.<BR><BR>",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs03.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs03.pdf
31,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
31,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
32,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
32,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
33,78,Der Serdab in den Privatgräbern des Alten Reiches 1. Text,"Lehmann, Katja. <I>Der Serdab in den Privatgräbern des Alten Reiches</I> 1. Text. Ph.D. Dissertation, Universität Heidelberg, 2000.",2000,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\lehmann_serdabs\,lehmann_serdabs01.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\lehmann_serdabs\,lehmann_serdabs01.pdf
33,95,"Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings III. Memphis (Giza pages only)","Porter, Bertha, and Rosalind L.B. Moss. <I>Topographical Bibliography of Ancient Egyptian Hieroglyphic Texts, Reliefs, and Paintings </I>3: Memphis (Abû Rawâsh to Dahshûr). Oxford: The Clarendon Press, 1931. 2nd edition. 3: <I>M</I>emphis, Part 1 (Abû Rawâsh to Abûsîr), revised and augmented by Jaromír Málek. Oxford: The Clarendon Press, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,porter-moss_III_giza.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,porter-moss_III_giza.pdf
33,226,Gîza 9: Das Mittelfeld des Westfriedhofs,"Junker, Hermann. <I>Gîza 9. Das Mittelfeld des Westfriedhofs</I>. Bericht über die von der Akademie der Wissenschaften in Wien auf gemeinsame Kosten mit Dr. Wilhelm Pelizaeus unternommenen Grabungen auf dem Friedhof des Alten Reiches bei den Pyramiden von Giza. Akademie der Wissenschaften in Wien Philosophisch-historische Klasse Denkschriften 73, Abhandlung 2. Vienna: Rudolph M. Rohrer, 1950.",1950,Y:\\images\MFA-images\Giza\GizaImage\thumbnails\library\,junker_giza_9.jpg,Y:\\images\MFA-images\Giza\GizaImage\full\library\,junker_giza_9.pdf
