ConstituentID,ConstituentTypeID,ReferenceID,Title,BoilerText,DisplayDate,MainPathName,MainFileName
68,3,485,"Mélanges Gamal Eddin Mokhtar, vol. I, pp. 379-394, ""The Khufu Statuette: Is it an Old Kingdom Sculpture?""","Hawass, Zahi. ""The Khufu Statuette: Is it an Old Kingdom Sculpture?"" In Paule Posener-Kriéger, ed. <I>Mélanges Gamal Eddin Mokhtar</I>, vol. I. Cairo: Institut Français d'Archéologie Orientale, 1985, pp. 379-394.<BR>",1985,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_mokhtar.pdf
68,3,486,"Stationen. Beiträge zur Kulturgeschichte Ägyptens, pp. 53-62, ""Pyramid Construction. New Evidence Discovered at Giza""","Hawass, Zahi. ""Pyramid Construction. New Evidence Discovered at Giza."" In Heike Guksch and Daniel Polz, eds. <I>Stationen. Beiträge zur Kulturgeschichte Ägyptens Rainer Stadelmann gewidmet</I>, Mainz: Philipp von Zabern, 1998, pp. 53-62.<BR>",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_stadelmann.pdf
70,3,383,"Journal of Egyptian Archaeology 70 (1984), pp. 42-49, ""The Hereditary Status of the Titles of the Cult of Hathor""","Galvin, Marianne. ""The Hereditary Status of the Titles of the Cult of Hathor."" <I>Journal of Egyptian Archaeology </I>70 (1984), pp. 42-49.",1984,Y:\\images\MFA-images\Giza\GizaImage\full\library\,galvin_jea_70_1984.pdf
70,3,535,"Tombs at Giza.  Seshathetep/Heti (G 5150), Nesutnefer (G 4970) and Seshemnefer II (G 5080), Volume 2","Kanawati, Naguib. <I>Tombs at Giza. Seshathetep/Heti (G 5150), Nesutnefer (G 4970) and Seshemnefer II (G 5080)</I>, Volume 2. Australian Centre for Egyptology Report 18. Warminster: Aris and Phillips, 2002.<BR><BR>",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kanawati_tombs_2.pdf
70,3,540,"Sokar 9 (2. Halbjahr, 2004), pp. 28-34, ”Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)”","Gamer-Wallert, Ingrid.""Die bewegte Geschichte der Mastaba Seschemnofers III. (G 5170)."" <I>Sokar</I> 9 (2. Halbjahr, 2004), pp. 28-34.<BR>",2004,Y:\\images\MFA-images\Giza\GizaImage\full\library\,gamer_sokar_9_2004.pdf
70,3,607,"Journal of the American Research Center in Egypt 45 (2009), pp. 3-48, ""Penmeru Revisited–Giza Mastaba G 2197 (Giza Archives Gleanings V)""","Manuelian, Peter Der. ""Penmeru Revisited-Giza Mastaba G 2197 (Giza Archives Gleanings V).""<I>Journal of the American Research Center in Egypt</I>45 (2009), pp. 3-48.",2009,Y:\\images\MFA-images\Giza\GizaImage\full\library,manuelian_jarce45_2009.pdf
72,3,236,Excavations at Gîza 3: 1931-1932,"Hassan, Selim. <I>Excavations at Gîza 3: 1931-1932</I>. Cairo: Faculty of Arts, Fouad I University &amp; Government Press, 1941.",1941,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_3.pdf
73,3,183,Die Mastaba des Uhemka,"Kayser, Hans. <I>Die Mastaba des Uhemka: Ein Grab in der Wüste</I>. Hannover: Fackeltrager-Verlag Schmidt-Kunster GmbH., 1964.",1964,Y:\\images\MFA-images\Giza\GizaImage\full\library\,kayser_uhemka.pdf
74,3,139,Mastabas of the Western Cemetery: Part 1,"Simpson, William Kelly. <I>Mastabas of the Western Cemetery, Part 1</I>: <I>Sekhemka (G 1029); Tjetu I (G 2001); Iasen (G 2196); Penmeru (G 2197); Hagy, Nefertjentet, and Herunefer (G 2352/53); Djaty, Tjetu II, and Nimesti (G 2337X, 2343, 2366)</I>. Giza Mastabas 4. Boston: Museum of Fine Arts, 1980.",1980,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_4\,giza_mastabas_4.pdf
74,3,278,"The Old Kingdom Art and Archaeology, pp. 281-296, ""Little Women: Gender and Hierarchic Proportion in Old Kingdom Mastaba Chapels""","Roth, Ann Macy. ""Little Women: Gender and Hierarchic Proportion in Old Kingdom Mastaba Chapels."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 281-296.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,roth_okaa_2006.pdf
75,3,89,"Antiquity 74, no 286 (2000), pp. 898–908, ""Categorizing Archaeological Finds: the Funerary Material of Queen Hetepheres I at Giza""","Münch, Hans-Hubertus, ""Categorizing Archaeological Finds: the Funerary Material of Queen Hetepheres I at Giza."" <I>Antiquity</I> 74, No 286 (2000), pp. 898-908.",2000,Y:\\images\MFA-images\Giza\GizaImage\full\library\,muench_antiquity_74_286_2000.pdf
75,3,104,"Bulletin of the Museum of Fine Arts, Boston 25, supplement (May 1927), pp. 1-36, ""Hetep-Heres, Mother of Cheops""","Reisner, George A. ""Hetep-Heres, Mother of Cheops."" <I>Bulletin of the Museum of Fine Arts, Boston</I> 25, supplement (May 1927), pp. 1-36.",May 1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa25_1927_01to36.pdf
75,3,111,"Bulletin of the Museum of Fine Arts, Boston 30, no. 180 (August 1932), pp. 56-60, ""The Bed Canopy of the Mother of Cheops""","Reisner, George A. ""The Bed Canopy of the Mother of Cheops."" <I>Bulletin of the Museum of Fine Arts, Boston</I> 30, no. 180 (August 1932), pp. 56-60.",August 1932,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa30_1932_55to60.pdf
75,3,117,"Bulletin of the Museum of Fine Arts, Boston 26, No. 157 (October 1928), pp. 76-88, ""The Empty Sarcophagus of the Mother of Cheops""","Reisner, George A. ""The Empty Sarcophagus of the Mother of Cheops."" <I>B</I><I>ulletin of the Museum of Fine Arts, Boston </I>26, No. 157 (October 1928), pp. 76-88.",October 1928,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa26_1928_76to88.pdf
75,3,121,"Bulletin of the Museum of Fine Arts, Boston 27, No. 164 (December 1929), pp. 83-90, ""The Household Furniture of Queen Hetep-heres I""","Reisner, George A. ""The Household Furniture of Queen Hetep-heres I."" <I>Bulletin of the Museum of Fine Arts, Boston</I> 27, No. 164 (December 1929), pp. 83-90.",December 1929,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa27_1929_83to90.pdf
75,3,126,"Bulletin of the Museum of Fine Arts, Boston 25, No. 151 (October 1927), pp. 63-79, ""The Tomb of Meresankh, a Great-Granddaughter of Queen Hetep-Heres and Sneferuw""","Reisner, George A. ""The Tomb of Meresankh, a Great-Granddaughter of Queen Hetep-Heres and Sneferuw."" <I>Bulletin of the Museum of Fine Arts, Boston </I>25, No. 151 (October 1927), pp. 63-79.",October 1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa25_1927_63to79.pdf
75,3,142,"Bulletin of the Museum of Fine Arts, Boston 53, No. 293 (Summer 1955), p. 68, ""The Tomb of Hetep-heres, The Mother of Cheops""","Smith, William Stevenson, and George A. Reisner.""<I>The Tomb of Hetep-heres, The Mother of Cheops</I> [publication notice]"" <I>Bulletin of the Museum of Fine Arts, Boston </I>53, No. 293 (Summer 1955), p. 68.",Summer 1955,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa53_1955_68.pdf
75,3,156,"Ancient Egypt as Represented in the Museum of Fine Arts, Boston","Smith, William Stevenson. <I>Ancient Egypt as Represented in the Museum of Fine Arts, Boston</I>. Boston: Museum of Fine Arts, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_ancient_egypt.pdf
75,3,176,Varia Nova,"Fischer, Henry G. <I>Varia Nova</I>. Egyptian Studies 3. New York: Metropolitan Museum of Art, 1996.",1996,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fischer_eg_studies_III.pdf
75,3,237,Excavations at Gîza 4: 1932-1933,"Hassan, Selim. <I>Excavations at Gîza 4: 1932-1933</I>. Cairo: Government Press, 1943.",1943,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_4.pdf
75,3,293,"Archiv Orientální 70, No. 3 (August 2002), pp. 319-328, ""An Approach to Archaeological Information Management: The Giza Archives Project""","Manuelian, Peter Der. ""An Approach to Archaeological Information Management: The Giza Archives Project."" In Filip Coppens, ed. <I>Abusir and Saqqara in the year 2001. </I>Proceedings of the Symposium (Prague, September 25th-27th, 2001)<I>.</I> <I>Archiv Orientální </I>70, No. 3 (August 2002). Prague: Oriental Institute, Academy of Sciences of the Czech Republic, pp. 319-328.",2002,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_archiv_or_70.pdf
75,3,312,"Bulletin of the John Rylands Library 44, No. 1 (September 1961), pp.  100-118, ""Studies in the Archaeology of the Near East II: Some Facts Concerning the Great Pyramids of el-Gîza and Their Royal Constructors""","Rowe, Alan. ""Studies in the Archaeology of the Near East II: Some Facts Concerning the Great Pyramids of el-Gîza and Their Royal Constructors."" <I>Bulletin of the John Rylands Library</I> 44, No. 1 (September 1961), pp. 100-118. <I></I>",1961,Y:\\images\MFA-images\Giza\GizaImage\full\library\,rowe_bulletin_rylands_library.pdf
75,3,370,"Journal of Egyptian Archaeology 75 (1989), pp. 261-265, ""Review of 'The Pyramid Tomb of Hetep-heres and the Satellite Pyramid of Khufu'""","Edwards, I.E.S. ""Review of 'The Pyramid Tomb of Hetep-heres and the Satellite Pyramid of Khufu'."" <I>Journal of Egyptian Archaeology </I>75 (1989), pp. 261-265.",1989,Y:\\images\MFA-images\Giza\GizaImage\full\library\,edwards_jea_75_1989.pdf
75,3,430,"Structure and Significance: Thoughts on Ancient Egyptian Architecture, pp. 305-334, ""Khufu's National Project: The Great Pyramid of Giza in the Year 2528 B.C.""","Hawass, Zahi. ""Khufu's National Project: The Great Pyramid of Giza in the Year 2528 B.C."" In Peter Jánosi, ed. <I>Structure and Significance: Thoughts on Ancient Egyptian Architecture</I>, Vienna: Verlag der Österreichischen Akademie der Wissenschaften, 2005, pp. 305-334.<BR>",2005,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_fs_arnold_305to334.pdf
75,3,452,"Bulletin of the Australian Centre for Egyptology 3 (1992), pp. 51-57, ""The Queens of the Old Kingdom and their Tombs""","Jánosi, Peter. ""The Queens of the Old Kingdom and their Tombs."" <I>Bulletin of the Australian Centre for Egyptology</I> 3 (1992), pp. 51-57. <BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi_bace3_1992.pdf
75,3,464,"Egyptian Art in the Age of the Pyramids, pp. 154-165, ""Excavating the Old Kingdom. The Egyptian Archaeologists""","Hawass, Zahi. ""Excavating the Old Kingdom. The Egyptian Archaeologists."" In <I>Egyptian Art in the Age of the Pyramids</I>. New York: The Metropolitan Museum of Art, 1999, pp. 154-165.",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_eg_art_pyrs_154-164.pdf
75,3,475,"The Archaeology and Art of Ancient Egypt, Vol. I, pp. 291-308, ""The Mastabas of Ankh-haf (G 7510) and Akhethetep and Meretites (G 7650) in the Eastern Cemetery at Giza: A Reassessment""","Flentye, Laurel. ""The Mastabas of Ankh-haf (G 7510) and Akhethetep and Meretites (G 7650) in the Eastern Cemetery at Giza: A Reassessment."" In Zahi Hawass and Janet Richards, eds. <I>The Archaeology and Art of Ancient Egypt. Essays in Honor of David B. O'Connor</I>, Vol. I. Annales du Service des Antiquités de l'Égypte, Cahier no. 36. Cairo: Supreme Council of Antiquities, 2007, pp. 291-308.<BR>",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,flentye_fs_oconnor.pdf
75,3,481,"Mitteilungen des Deutschen Archäologischen Instituts, Abteilung Kairo 53 (1997), pp. 1-22, ""The Tomb of Queen Khamerernebty II at Giza""","Callender, Vivienne G. and Peter Jánosi. ""The Tomb of Queen Khamerernebty II at Giza."" <I>Mitteilungen des Deutschen Archäologischen Instituts, Abteilung Kairo</I> 53 (1997), pp. 1-22.<BR>",1997,Y:\\images\MFA-images\Giza\GizaImage\full\library\,janosi-callender_mdaik53_97.pdf
75,3,482,"The Followers of Horus, pp. 327-336, ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid""","Hawass, Zahi. ""A Burial with an Unusual Plaster Mask in the Western Cemetery of Khufu's Pyramid."" In Renée Friedman and Barbara Adams, eds. <I>The Followers of Horus. Studies dedicated to Michael Allen Hoffman 1944-1990</I>. Egyptian Studies Association Publication No. 2. Oxbow Monograph 20. Oxford: Oxbow Books, 1992, pp. 327-336.<BR>",1992,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_gs_hoffman.pdf
75,3,488,"Journal of Egyptian Archaeology 94 (2008), pp. 288-293, ""Embalming caches""","Eaton-Krauss, Marianne. ""Embalming caches."" <I>Journal of Egyptian Archaeology </I>94 (2008), pp. 288-293.<BR><BR>",2008,Y:\\images\MFA-images\Giza\GizaImage\full\library\,eaton-krauss_jea_94_2008.pdf
75,3,506,"Gold of Praise, pp. 27-54, ""Inventory Offering Lists and the Nomenclature for Boxes and Chests in the Old Kingdom""","Brovarski, Edward. ""Inventory Offering Lists and the Nomenclature for Boxes and Chests in the Old Kingdom."" In Emily Teeter and John A. Larson, eds. <I>Gold of Praise. Studies on Ancient Egypt in Honor of Edward F. Wente. </I>Studies in Ancient Oriental Civilization 58. Chicago: The Oriental Institute of the University of Chicago, 1999, pp. 27-54.<BR>",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,brovarski_fs_wente.pdf
75,3,513,"Egyptian Art in the Age of the Pyramids, pp. 138-153, ""Excavating the Old Kingdom. The Giza Necropolis and Other Mastaba Fields""","Manuelian, Peter Der. ""Excavating the Old Kingdom. The Giza Necropolis and Other Mastaba Fields."" In <I>Egyptian Art in the Age of the Pyramids</I>. New York: The Metropolitan Museum of Art, 1999, pp. 138-153.",1999,Y:\\images\MFA-images\Giza\GizaImage\full\library\,manuelian_eg_art_138-53.pdf
75,3,528,"Bulletin de l'Institut Français d'Archéologie Orientale 95 (1995), pp. 11-21, ""La tombe de la reine-mère xa-mrr-Nbtj Ire""","Baud, Michel. ""La tombe de la reine-mère xa-mrr-Nbtj Ire."" <I>Bulletin de l'Institut Français d'Archéologie Orientale </I>95 (1995), pp. 11-21.",1995,Y:\\images\MFA-images\Giza\GizaImage\full\library\,baud_bifao_95_1995.pdf
75,3,556,I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno,"Donadoni Roveri, Anna Maria. <I>I Sarcofagi Egizi Dalle Origini Alla Fine Dell'Antico Regno</I>. Rome: Istituto di Studi del Vicino Oriente - Università di Roma, 1969. <BR>",1969,Y:\\images\MFA-images\Giza\GizaImage\full\library\,roveri_sarcofagi.pdf
75,3,561,The Secrets of the Sphinx,"Hawass, Zahi. <I>The Secrets of the Sphinx</I>. Cairo: American University in Cairo Press, 1998.<BR>",1998,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hawass_sphinx.pdf
75,3,625,The Tomb of Queen Hetep-heres,"No author. <I>The Tomb of Queen Hetep-heres</I>. Boston: Museum of Fine Arts, no date.",no date,Y:\documents,hetepheres_booklet.pdf
75,3,638,"Bulletin of the Australian Centre for Egyptology 1 (1990), pp. 25-29, ""Queen Hetepheres I""","Callender, Gae. ""Queen Hetepheres I."" <I>Bulletin of the Australian Centre for Egyptology</I> 1 (1990), pp. 25-29.",1990,Y:\\images\MFA-images\Giza\GizaImage\full\library,callender_bace_1_1990.pdf
76,3,475,"The Archaeology and Art of Ancient Egypt, Vol. I, pp. 291-308, ""The Mastabas of Ankh-haf (G 7510) and Akhethetep and Meretites (G 7650) in the Eastern Cemetery at Giza: A Reassessment""","Flentye, Laurel. ""The Mastabas of Ankh-haf (G 7510) and Akhethetep and Meretites (G 7650) in the Eastern Cemetery at Giza: A Reassessment."" In Zahi Hawass and Janet Richards, eds. <I>The Archaeology and Art of Ancient Egypt. Essays in Honor of David B. O'Connor</I>, Vol. I. Annales du Service des Antiquités de l'Égypte, Cahier no. 36. Cairo: Supreme Council of Antiquities, 2007, pp. 291-308.<BR>",2007,Y:\\images\MFA-images\Giza\GizaImage\full\library\,flentye_fs_oconnor.pdf
77,3,235,Excavations at Gîza 2: 1930-1931,"Hassan, Selim. <I>Excavations at Gîza 2: 1930-1931</I>. Cairo: Faculty of Arts of the Egyptian University &amp; Government Press, 1936.",1936,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_2.pdf
79,3,52,The Mastaba of Queen Mersyankh III (G 7530-7540),"Dunham, Dows, and William Kelly Simpson. <I>The Mastaba of Queen Mersyankh III (G 7530-7540)</I>. Giza Mastabas 1. Boston, Museum of Fine Arts, 1974.",1974,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_1\,giza_mastabas_1.pdf
79,3,105,"Zeitschrift für Ägyptische Sprache und Altertumskunde 64 (1929), pp. 97-99, ""Nefertkauw, the Eldest Daughter of Sneferuw""","Reisner, George A. ""Nefertkauw, the Eldest Daughter of Sneferuw."" <I>Zeitschrift für Ägyptische Sprache und Altertumskunde </I>64 (1929), pp. 97-99.",1929,Y:\\images\MFA-images\Giza\GizaImage\full\library\,reisner_zäs_64_1929.pdf
79,3,126,"Bulletin of the Museum of Fine Arts, Boston 25, No. 151 (October 1927), pp. 63-79, ""The Tomb of Meresankh, a Great-Granddaughter of Queen Hetep-Heres and Sneferuw""","Reisner, George A. ""The Tomb of Meresankh, a Great-Granddaughter of Queen Hetep-Heres and Sneferuw."" <I>Bulletin of the Museum of Fine Arts, Boston </I>25, No. 151 (October 1927), pp. 63-79.",October 1927,Y:\\images\MFA-images\Giza\GizaImage\full\library\bmfa_pdfs\,bmfa25_1927_63to79.pdf
79,3,140,"The Mastabas of Kawab, Khafkhufu I and II","Simpson, William Kelly. <I>The Mastabas of Kawab, Khafkhufu I and II</I>. Giza Mastabas 3. Boston: Museum of Fine Arts, 1978.",1978,Y:\\images\MFA-images\Giza\GizaImage\full\library\giza_mastabas\giza_mastabas_3\,giza_mastabas_3.pdf
79,3,156,"Ancient Egypt as Represented in the Museum of Fine Arts, Boston","Smith, William Stevenson. <I>Ancient Egypt as Represented in the Museum of Fine Arts, Boston</I>. Boston: Museum of Fine Arts, 1960.",1960,Y:\\images\MFA-images\Giza\GizaImage\full\library\,smith_ancient_egypt.pdf
79,3,237,Excavations at Gîza 4: 1932-1933,"Hassan, Selim. <I>Excavations at Gîza 4: 1932-1933</I>. Cairo: Government Press, 1943.",1943,Y:\\images\MFA-images\Giza\GizaImage\full\library\,hassan_giza_4.pdf
79,3,252,"Archiv Orientální 69, No. 3 (August 2001), pp. 363-418, ""Archaeological Remarks on the 4th and 5th Dynasty Chronology""","Verner, Miroslav. ""Archaeological Remarks on the 4th and 5th Dynasty Chronology."" <I>Archiv Orientální</I> 69, No. 3 (August 2002), pp. 363-418.<BR>",August 2001,Y:\\images\MFA-images\Giza\GizaImage\full\library\,verner_archiv_or_69.pdf
79,3,269,"The Old Kingdom Art and Archaeology, pp. 119-126, ""The Iconography of the Princess in the Old Kingdom""","Callender, Vivienne Gae. ""The Iconography of the Princess in the Old Kingdom."" In Miroslav Bárta, ed. <I>The Old Kingdom Art and Archaeology</I>. <I>Proceedings of the Conference held in Prague, May 31-June 4, 2004.</I> Prague: Czech Institute of Egyptology, 2006, pp. 119-126.",2006,Y:\\images\MFA-images\Giza\GizaImage\full\library\OKAA\,callender_okaa_2006.pdf
79,3,380,"Journal of Egyptian Archaeology 61 (1975), pp. 246-247, ""A feminine example of wD Hm.k, 'thy majesty commands' in the Fourth Dynasty""","Fischer, Henry G. ""A feminine example of wD Hm.k, 'thy majesty commands' in the Fourth Dynasty."" <I>Journal of Egyptian Archaeology</I> 61 (1975), pp. 246-247.",1975,Y:\\images\MFA-images\Giza\GizaImage\full\library\,fischer_jea_61_1975b.pdf
